word;score;index_c_a
элеватор;6,6667;2,89712498487338
ампулы;6,6667;2,89712498487338
носовые;6,6667;2,89712498487338
качели;6,6667;2,89712498487338
брусья;6,6667;2,89712498487338
копи;6,6667;2,89712498487338
стулья;6,6667;2,89712498487338
сугробы;6,6;2,88706964903238
жуки;6,5;2,87180217690159
заборы;6,5;2,87180217690159
балкона;6,5;2,87180217690159
грядки;6,5;2,87180217690159
уезды;6,5;2,87180217690159
покосы;6,5;2,87180217690159
суппорт;6,5;2,87180217690159
крупа;6,5;2,87180217690159
приделе;6,5;2,87180217690159
литейные;6,5;2,87180217690159
шахматы;6,5;2,87180217690159
поплавок;6,5;2,87180217690159
патрубок;6,5;2,87180217690159
эстакады;6,5;2,87180217690159
диване;6,5;2,87180217690159
якоря;6,5;2,87180217690159
жакет;6,5;2,87180217690159
полигоны;6,5;2,87180217690159
шланг;6,5;2,87180217690159
чемоданчик;6,5;2,87180217690159
кожуха;6,5;2,87180217690159
пазы;6,5;2,87180217690159
черви;6,5;2,87180217690159
насадки;6,5;2,87180217690159
кишлаки;6,5;2,87180217690159
половицы;6,5;2,87180217690159
кружева;6,4286;2,86075678514957
мостовые;6,3333;2,84582142732659
кинжалы;6,3333;2,84582142732659
заливе;6,3333;2,84582142732659
ведомстве;6,3333;2,84582142732659
камзол;6,3333;2,84582142732659
котлован;6,3333;2,84582142732659
вокзалы;6,3333;2,84582142732659
песке;6,3333;2,84582142732659
весы;6,2857;2,83827721213309
сервиз;6,25;2,83258146374831
шлемы;6,25;2,83258146374831
халата;6,25;2,83258146374831
голуби;6,25;2,83258146374831
шток;6,25;2,83258146374831
лохмотья;6,25;2,83258146374831
скулы;6,2;2,82454929205105
мешки;6,2;2,82454929205105
тельца;6,2;2,82454929205105
срезы;6,2;2,82454929205105
амбары;6,1667;2,81916384880697
резервуары;6,1667;2,81916384880697
цистерны;6,1667;2,81916384880697
сени;6,1429;2,8152969433581
сани;6,1;2,80828877117927
бачки;6;2,79175946922805
рефлектор;6;2,79175946922805
водовод;6;2,79175946922805
выселки;6;2,79175946922805
баллона;6;2,79175946922805
талонов;6;2,79175946922805
буйвола;6;2,79175946922805
пивные;6;2,79175946922805
сорочек;6;2,79175946922805
глобулы;6;2,79175946922805
отдельностей;6;2,79175946922805
трусиках;6;2,79175946922805
покрышек;6;2,79175946922805
сгустки;6;2,79175946922805
глазницы;6;2,79175946922805
пожилые;6;2,79175946922805
водоводов;6;2,79175946922805
заборе;6;2,79175946922805
курятник;6;2,79175946922805
грузило;6;2,79175946922805
фенолы;6;2,79175946922805
шелом;6;2,79175946922805
аптеках;6;2,79175946922805
примус;6;2,79175946922805
тюки;6;2,79175946922805
фартуки;6;2,79175946922805
туфа;6;2,79175946922805
чемоданов;6;2,79175946922805
туннели;6;2,79175946922805
матрац;6;2,79175946922805
горючие;6;2,79175946922805
бору;6;2,79175946922805
ступы;6;2,79175946922805
птичник;6;2,79175946922805
кабели;6;2,79175946922805
мальвы;6;2,79175946922805
облицовок;6;2,79175946922805
инспекциях;6;2,79175946922805
пароходстве;6;2,79175946922805
лазаретов;6;2,79175946922805
правописании;6;2,79175946922805
овраге;6;2,79175946922805
склеритов;6;2,79175946922805
отара;6;2,79175946922805
воротничок;6;2,79175946922805
галстуках;6;2,79175946922805
увала;6;2,79175946922805
прут;6;2,79175946922805
туфельках;6;2,79175946922805
солончаков;6;2,79175946922805
корзинах;6;2,79175946922805
тунгусов;6;2,79175946922805
комнатушки;6;2,79175946922805
пест;6;2,79175946922805
ландыши;6;2,79175946922805
наковальне;6;2,79175946922805
окошечка;6;2,79175946922805
залысины;6;2,79175946922805
вареники;6;2,79175946922805
крышками;6;2,79175946922805
тюленя;6;2,79175946922805
